"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group","sig"
"Y10G11A.90",64.153145743952,0.0361201558255997,0.229166745924698,0.157615170909083,0.874760048349318,0.929455023106455,NA,"Not Sig"
"Y54E5A.6",411.410564233502,-0.014801411994463,0.0936445851498001,-0.158059453953325,0.874409949977583,0.929455023106455,"spt-16_N2","Not Sig"
"ZK1128.6",738.660746617525,-0.0124133158317747,0.0788955603714105,-0.157338585001963,0.874978012505533,0.929624949728882,"hmg-4_N2","Not Sig"
"F53A3.3",17066.5332780318,0.0127994606198581,0.0814217272596477,0.15719957130167,0.875087566152578,0.929690097565031,"hmg-4_N2","Not Sig"
"B0238.8",1.85074755091382,-0.154701486188928,0.986388699560382,-0.156836231252321,0.875373917774274,0.929943057442615,NA,"Not Sig"
"Y71H2B.6",518.595525423816,0.0105605819546321,0.0673757227477814,0.156741650017845,0.875448460789948,0.929970989487735,NA,"Not Sig"
"C05G5.4",4957.58983197238,-0.0103519140534355,0.0661487948946289,-0.156494371060357,0.875643355823889,0.929975633550694,"hmg-4_N2","Not Sig"
"F45E1.2",9.53738407166481,-0.0829895846507276,0.530062188824842,-0.156565750963518,0.875587096365363,0.929975633550694,NA,"Not Sig"
"Y53H1A.1",688.51817619504,0.00993157395640696,0.0634640939753481,0.15649122731138,0.875645833645221,0.929975633550694,NA,"Not Sig"
"Y71H2AM.5",10053.6643670368,0.0100282592429065,0.064048500328301,0.156572896968758,0.87558146413701,0.929975633550694,"hmg-4_N2","Not Sig"
"C15F1.2",1041.37636221345,0.116833714874318,0.751462999021549,0.155475006788681,0.876446856030592,0.930021945303508,"hmg-4_N2","Not Sig"
"C25H3.16",108.903440024503,0.0220135409431279,0.141134188640463,0.155975962700343,0.876051968291218,0.930021945303508,"hmg-4_N2","Not Sig"
"C34F6.4",122.863689504791,-0.026585377368175,0.170236256126791,-0.156167540176485,0.875900961961889,0.930021945303508,NA,"Not Sig"
"C49A9.10",141.127784685536,0.019297909360449,0.123872395514302,0.155788618443411,0.876199642251446,0.930021945303508,NA,"Not Sig"
"D1054.16",1.83995487273697,-0.178979268024965,1.15169039482385,-0.155405713922221,0.876501479834576,0.930021945303508,NA,"Not Sig"
"D2030.13",1.86319561002767,-0.143519836993775,0.919453895527901,-0.156092478037056,0.875960127346619,0.930021945303508,NA,"Not Sig"
"F22H10.3",2373.13975251944,0.0212327761254563,0.136178213784754,0.155919038261269,0.876096838478502,0.930021945303508,"hmg-4_N2","Not Sig"
"F26H9.2",629.417843746771,-0.0171319705111699,0.109921158503366,-0.155856895473361,0.876145822437934,0.930021945303508,"hmg-4_N2","Not Sig"
"F45G2.6",4.56458497220414,0.112284098265721,0.72285575230472,0.155334031593053,0.876557987879191,0.930021945303508,NA,"Not Sig"
"F54D5.17",20.7933404254849,0.0503438021498075,0.322635875959753,0.156039070360816,0.876002224699835,0.930021945303508,"spt-16_N2","Not Sig"
"K04G2.7",123.946700785964,0.0520742928865473,0.333363557750455,0.156208714707588,0.875868507719532,0.930021945303508,"hmg-4_N2","Not Sig"
"K08B4.19",1.8132732701217,-0.157489575238373,1.00771214074253,-0.156284288807245,0.875808939881992,0.930021945303508,NA,"Not Sig"
"R01H10.8",742.209134531608,-0.0122050187471671,0.0783711646310678,-0.155733538025398,0.876243060166861,0.930021945303508,"hmg-4_N2","Not Sig"
"T13B5.4",3.51890694128507,0.151862686154673,0.975817519376945,0.155626111582457,0.876327741645247,0.930021945303508,"both","Not Sig"
"T19H12.4",6.43093342026719,-0.0807461783927825,0.519098906113623,-0.155550661813779,0.876387217587172,0.930021945303508,NA,"Not Sig"
"Y39G10AR.12",1122.02518909488,-0.0144134781298609,0.0927595787859242,-0.155385333983945,0.876517545521682,0.930021945303508,"hmg-4_N2","Not Sig"
"Y69H2.12",6.2322318705653,-0.0863282172424912,0.554814251866218,-0.155598413256528,0.876349575746708,0.930021945303508,NA,"Not Sig"
"Y73B6BL.270",33.583758850057,-0.0368205633894742,0.236860263481533,-0.155452682726349,0.876464454101154,0.930021945303508,NA,"Not Sig"
"W04H10.1",5.11408340544558,0.100571143984148,0.648820134019805,0.155006200811084,0.876816428853109,0.930193738975937,NA,"Not Sig"
"ZK1053.2",477.022031826178,0.0187899916975337,0.121204803744601,0.155026790333553,0.876800196994062,0.930193738975937,"spt-16_N2","Not Sig"
"F58G6.11",1.84351653723032,0.182976473829274,1.18164692824382,0.154848685724777,0.876940608418955,0.930274274129943,NA,"Not Sig"
"K02D10.7",153.383998905211,0.0184020316577429,0.118917769410093,0.154745852945514,0.877021679937997,0.93030907314942,NA,"Not Sig"
"F47F6.9",24.9787250816919,-0.0422758394886668,0.274170116448732,-0.154195650628365,0.877455471474651,0.930713569954466,NA,"Not Sig"
"T07E3.5",426.422854281991,0.0185962401569741,0.120645361990127,0.154139702100573,0.877499584580915,0.930713569954466,"hmg-4_N2","Not Sig"
"R13H4.8",35.106117834972,0.117489416491569,0.76400206719691,0.153781542663402,0.877781987529859,0.93096186802677,"hmg-4_N2","Not Sig"
"D2096.15",1.51934041749882,-0.160479755138895,1.04479204835451,-0.153599709522715,0.877925365988596,0.931062699684396,NA,"Not Sig"
"F14E5.8",46.1057301643637,-0.0397932338631317,0.259423448960763,-0.153391044728383,0.878089906587192,0.931185962011639,"spt-16_N2","Not Sig"
"C06C6.3",1.36927777336687,0.207135030387882,1.35404117716647,0.152975429315482,0.878417651772603,0.931482274442405,NA,"Not Sig"
"CD4.11",5.70455220719002,-0.108142048715147,0.707272543658603,-0.152900108571649,0.878477050288782,0.931494012612972,NA,"Not Sig"
"R11A5.7",8124.23553886923,0.0271991969929244,0.177987503981815,0.15281520547478,0.878544006342179,0.931513762693319,NA,"Not Sig"
"B0334.7",3.27044357801844,0.127256406048912,0.834298779324081,0.152530974757042,0.878768161930756,0.931700178945673,NA,"Not Sig"
"Y41C4A.22",1.52399283748729,0.264534619024004,1.73615553257604,0.152368041952727,0.878896661569413,0.931785162546142,NA,"Not Sig"
"C16E9.27",7.01791521562475,-0.111878297626,0.735498797449912,-0.152112142146118,0.879098487603573,0.931947871408133,NA,"Not Sig"
"F41E7.7",39.1203276488427,-0.0358948456681005,0.236493260442144,-0.151779571227493,0.879360795239434,0.932174676462702,"spt-16_N2","Not Sig"
"F59A1.3",2.39531251744461,-0.132943080685678,0.878220383233643,-0.151377812703659,0.879677690658777,0.93245931968087,NA,"Not Sig"
"F14F9.7",3.42164277089455,0.127347031531007,0.842341330476163,0.151182219040611,0.879831976220737,0.932533742390835,NA,"Not Sig"
"Y43F8B.8",7.95487747105939,0.0786974848678906,0.520602626242227,0.151166131135255,0.87984466666895,0.932533742390835,NA,"Not Sig"
"F21H12.7",14.8647815242727,0.061867397589946,0.409602548759717,0.151042511276557,0.879942181413233,0.932534535907992,NA,"Not Sig"
"K06B4.8",1.1276389885999,0.218659455753314,1.44749303071807,0.151060800372104,0.879927754356888,0.932534535907992,NA,"Not Sig"
"F57A10.5",30.3897641628411,-0.0548083692962811,0.36341996420202,-0.150812764006035,0.880123417214034,0.932595855052569,"hmg-4_N2","Not Sig"
"T11F9.9",2533.35816460512,-0.122523683017636,0.812101843683728,-0.150872312346766,0.880076441988638,0.932595855052569,"hmg-4_N2","Not Sig"
"ZK1320.14",2.72800580155171,-0.11914145481767,0.790140507056457,-0.150785149924174,0.880145200965354,0.932595855052569,NA,"Not Sig"
"F33D4.4",1266.29346107253,0.0178388182843324,0.118495992333824,0.15054364230376,0.880335721463759,0.932746451294184,NA,"Not Sig"
"C15A11.6",102.748703210975,-0.162123622077309,1.07750238959169,-0.150462424625104,0.880399794011925,0.932763062323321,"both","Not Sig"
"F57F5.2",25.1496207922079,-0.048081300524103,0.319726496356265,-0.150382595975177,0.880462771519685,0.932778511420349,NA,"Not Sig"
"F08F3.11",1.87239573722385,-0.176426704066565,1.17389561682167,-0.150291645644134,0.880534523938578,0.932803254610979,NA,"Not Sig"
"F29B9.7",117.573974734246,-0.02723321637402,0.181433922378383,-0.150099915258541,0.880685786841686,0.932860950515864,"spt-16_N2","Not Sig"
"K04G2.6",939.654630296371,0.019859058715737,0.132253593478955,0.150158934765709,0.880639223794659,0.932860950515864,"both","Not Sig"
"Y67D8C.10",8842.7183901334,-0.0154299536399731,0.102931359973069,-0.149905273222953,0.880839351301622,0.932972339231052,"hmg-4_N2","Not Sig"
"T01D1.7",1.46637425109808,-0.209788515158124,1.4001073798341,-0.14983744688424,0.880892864511177,0.932977748686032,NA,"Not Sig"
"Y6E2A.8",105.427175016139,0.0235512657419902,0.157270873926216,0.149749697156509,0.880962097561158,0.932999805945039,NA,"Not Sig"
"T14F9.1",7640.49150578237,0.0166706161510534,0.11144050430838,0.149592073856039,0.881086461961874,0.933080245486437,"hmg-4_N2","Not Sig"
"C32E12.2",11.3116439604364,-0.0632953100963669,0.424263786618343,-0.149188575817115,0.881404834287657,0.933366121425213,NA,"Not Sig"
"Y105C5A.1268",4.31172697507156,-0.091722697615421,0.615431128468387,-0.149038118763491,0.881523554425054,0.933440555322959,NA,"Not Sig"
"F22H10.6",101.413482136045,-0.0626961002963072,0.421486043319504,-0.148750121836848,0.881750809649612,0.933619003216498,"spt-16_N2","Not Sig"
"Y53G8AM.7",2.47937265219891,-0.134149431831777,0.90213735789141,-0.148701781007416,0.88178895582407,0.933619003216498,NA,"Not Sig"
"K02G10.8",725.795743455454,-0.0212119041003066,0.142712541364891,-0.148633777364188,0.88184261856233,0.933624533379311,"spt-16_N2","Not Sig"
"C41H7.8",2.68756278791307,-0.159631506501227,1.07818938747965,-0.148055163921041,0.882299233395142,0.933677973745285,NA,"Not Sig"
"F13A2.5",1.39816071888482,0.187182490695154,1.26044787630465,0.148504745189409,0.88194444135994,0.933677973745285,NA,"Not Sig"
"F16A11.7",1.10149281671432,0.205605582360466,1.38964034906516,0.14795596752698,0.882377518510447,0.933677973745285,NA,"Not Sig"
"F16A11.9",1.10149281671432,0.205605582360466,1.38964034906516,0.14795596752698,0.882377518510447,0.933677973745285,NA,"Not Sig"
"K03D3.12",1.08695840240853,0.219622079851659,1.4811589017963,0.14827718996612,0.882124016127628,0.933677973745285,NA,"Not Sig"
"T07C4.4",1601.51783426991,-0.0471046124868902,0.317938165018612,-0.148156521203212,0.882219244109306,0.933677973745285,"hmg-4_N2","Not Sig"
"Y22D7AR.10",12.5921448795604,-0.112814159130016,0.760286039490504,-0.148383836175155,0.882039855721489,0.933677973745285,"both","Not Sig"
"Y24D9A.2",138.858218256348,-0.0272759419857554,0.183924816862053,-0.148299410874025,0.882106480273707,0.933677973745285,"hmg-4_N2","Not Sig"
"Y37H2A.6",85.5498202019587,-0.0238960626007959,0.16124268740235,-0.148199357042269,0.882185439221225,0.933677973745285,"hmg-4_N2","Not Sig"
"ZC404.16",2.52633900293288,0.142308947535396,0.961301937653827,0.1480377204718,0.882312999562612,0.933677973745285,NA,"Not Sig"
"F31E8.6",2.12180151010482,0.150630650506364,1.0188504951322,0.147843723123301,0.882466102411219,0.933720446743184,NA,"Not Sig"
"C34D10.4",1.10388453711838,0.20588940222648,1.39735722440658,0.147341995754819,0.88286208636612,0.933831843519953,NA,"Not Sig"
"C44E4.6",4235.72152258101,-0.0258200685656595,0.17520692212551,-0.147368998053417,0.882840774290944,0.933831843519953,"hmg-4_N2","Not Sig"
"C49C8.4",256.485153711346,0.0409242435992908,0.277655242628696,0.147392295610345,0.882822386321394,0.933831843519953,"hmg-4_N2","Not Sig"
"F25H5.5",748.395303618482,0.0151368740922181,0.102529292614842,0.147634629150137,0.882631124443962,0.933831843519953,"hmg-4_N2","Not Sig"
"F52C12.4",919.327677955018,-0.0113252133335882,0.076840042597132,-0.147386869538395,0.882826668929854,0.933831843519953,NA,"Not Sig"
"K10F12.7",1.51115208997215,-0.157577505758004,1.06825895820244,-0.147508714575311,0.882730501736969,0.933831843519953,NA,"Not Sig"
"F08G12.11",5.01162031390444,-0.0949435582251251,0.645584197424856,-0.147066112528531,0.883079837279534,0.933871957762089,NA,"Not Sig"
"Y39F10C.2",10.9523019462092,-0.0733347015053439,0.498108081008635,-0.147226484173568,0.882953257024648,0.933871957762089,NA,"Not Sig"
"Y43F11A.5",434.72147698922,-0.018684878233261,0.127066181679754,-0.147048396247183,0.883093820803769,0.933871957762089,NA,"Not Sig"
"Y73C8C.10",11.1835947198449,0.0793889219185823,0.539493325253971,0.147154595251404,0.883009998095359,0.933871957762089,"hmg-4_N2","Not Sig"
"C13F10.5",186.349818005933,0.0195432735670711,0.132971498211547,0.146973402796284,0.883153013806228,0.93388331530703,NA,"Not Sig"
"Y49E10.30",3.07930838353462,-0.108177295763771,0.736841459769634,-0.146812172862248,0.883280276245925,0.933966647156241,NA,"Not Sig"
"F27B3.5",94.5140485667784,-0.0228342074575872,0.155705797500842,-0.146649693358166,0.883408528047075,0.934051015940497,NA,"Not Sig"
"K03B8.9",125.771365805493,-0.0271729396512184,0.186002646398967,-0.146088994846523,0.88385113405016,0.93446773218227,"spt-16_N2","Not Sig"
"B0454.9",118.176540980232,0.0257161860523261,0.176281135670599,0.145881667680992,0.884014803827078,0.934589508472552,"hmg-4_N2","Not Sig"
"Y18H1A.13",290.326304915133,0.0977122158583445,0.672351390495056,0.145329090174705,0.884451047896135,0.9349994239332,"both","Not Sig"
"C27B7.2",251.246537093575,0.0161410751698274,0.1114010857102,0.144891542725329,0.884796503899513,0.935293159416645,"hmg-4_N2","Not Sig"
"Y71A12C.2",132.336673178982,-0.020488083259447,0.14143930553982,-0.14485424105592,0.884825955629507,0.935293159416645,NA,"Not Sig"
"C13F10.6",362.742695440302,-0.0117787486719388,0.0814434983887109,-0.144624787797322,0.885007125159774,0.9354333605884,"both","Not Sig"
"B0412.7",1.77963227816874,0.214612635116456,1.48899225881729,0.144132807840736,0.885395598286627,0.935539327038482,NA,"Not Sig"
"F31F4.2",1.12306503118957,0.207993295490158,1.44238853833629,0.14420060196129,0.885342065617712,0.935539327038482,NA,"Not Sig"
"F36D1.4",60.9905463161928,0.0379322708559368,0.263179633614196,0.144130722940146,0.885397244607196,0.935539327038482,"spt-16_N2","Not Sig"
"F37H8.2",156.300469419647,0.0182032934591348,0.126316666723551,0.14410840573377,0.885414867193469,0.935539327038482,"spt-16_N2","Not Sig"
"F55G1.8",1665.2824309371,-0.015584529206457,0.108160233747042,-0.144087421657252,0.88543143713714,0.935539327038482,"both","Not Sig"
"H20J04.9",214.305352462867,0.014886599046098,0.103110489551327,0.144375214499275,0.885204187705913,0.935539327038482,"hmg-4_N2","Not Sig"
"T28F4.3",238.640321991267,0.0273545748859629,0.189873295117807,0.144067520758992,0.88544715180222,0.935539327038482,"spt-16_N2","Not Sig"
"K10H10.13",10.6966326802626,0.0592779733571029,0.411771913925945,0.143958272413314,0.88553342012583,0.935579188702804,NA,"Not Sig"
"F53G12.17",3.1882920116004,-0.1168524661548,0.814275089955425,-0.143504900980326,0.885891440889697,0.935906140742602,NA,"Not Sig"
"R10E4.5",117.462610071471,0.0266961442285614,0.186566103400712,0.143092146654436,0.886217407179445,0.936199194627384,"hmg-4_N2","Not Sig"
"Y97E10C.t1",1.15495171923818,-0.216529307393263,1.51390520639616,-0.143026991702281,0.886268864047295,0.93620224080059,NA,"Not Sig"
"F36D1.9",45.7527162449566,-0.0421073361736707,0.294700880273777,-0.142881609768363,0.886383682818978,0.936272214756014,"hmg-4_N2","Not Sig"
"B0207.4",369.984473124485,0.01267003909241,0.0888175327891063,0.142652454921197,0.886564668043595,0.93641206772645,"both","Not Sig"
"F28E10.10",4.27070745508648,-0.141348211236633,0.991607897969861,-0.14254445887938,0.886649964768909,0.936450842290315,"hmg-4_N2","Not Sig"
"R03H10.5",1.79101631424669,-0.142609951758358,1.00168145330379,-0.142370562306005,0.886787313378799,0.936453734669408,NA,"Not Sig"
"R11H6.6",2.38917284026775,0.132181296978028,0.928211951208187,0.142404217922401,0.88676073092115,0.936453734669408,"both","Not Sig"
"Y44A6B.3",6.6263798772425,-0.0940801191301208,0.661162820490345,-0.142294932828115,0.886847048818133,0.936453734669408,"hmg-4_N2","Not Sig"
"ZK616.62",48.1723258990333,-0.0309123243265319,0.217179370003736,-0.142335454449472,0.886815043005457,0.936453734669408,NA,"Not Sig"
"K08E3.2",2.16773286286802,0.129212219357263,0.908622372387508,0.1422067332744,0.886916713460112,0.936472081138279,NA,"Not Sig"
"T06A10.1",1355.29354158593,0.00955702475387041,0.0672611216397009,0.142088394021508,0.887010185392779,0.936472081138279,"spt-16_N2","Not Sig"
"Y40C5A.13",1.25736589128298,-0.179553192331022,1.26366356006709,-0.142089396264216,0.8870093937506,0.936472081138279,NA,"Not Sig"
"C01G8.2",252.458493476258,0.0159533306495119,0.11249661997019,0.14181164424086,0.887228786254832,0.936497679423638,NA,"Not Sig"
"D2062.4",84.1079321079424,0.0255052438917462,0.179808442495484,0.141846753899705,0.887201053140572,0.936497679423638,NA,"Not Sig"
"F45H11.2",943.420844104557,0.0115927655024915,0.0816624555314257,0.141959550775819,0.887111955839844,0.936497679423638,NA,"Not Sig"
"T19H5.2",1.28654862669059,-0.165050401018069,1.16334745002549,-0.141875413931111,0.887178414688447,0.936497679423638,NA,"Not Sig"
"Y119C1B.8",1276.67244657145,0.0107686025100833,0.0760551376897807,0.14158941574739,0.887404327710152,0.936631674732242,NA,"Not Sig"
"K07A1.2",725.045292330194,-0.0185386618693289,0.13130296418665,-0.141189972245986,0.887719867707994,0.936656962292871,"both","Not Sig"
"T20F10.6",1.09309950019761,0.228762808701449,1.6180008282771,0.141386088748202,0.887564943444683,0.936656962292871,NA,"Not Sig"
"Y116A8A.2",4.05657551947958,-0.126146746872872,0.891691186794877,-0.141469096858855,0.887499371620989,0.936656962292871,NA,"Not Sig"
"Y55F3AM.2",4.71255421596896,-0.0936978164320101,0.66346948776739,-0.141224002248104,0.887692985047394,0.936656962292871,NA,"Not Sig"
"Y67D2.5",144.825717031541,0.0210651822575101,0.149069427558965,0.141311217212381,0.887624088483688,0.936656962292871,NA,"Not Sig"
"Y73B6BL.1",573.390208134777,-0.034633049840068,0.245230022455904,-0.141226793902429,0.887690779731615,0.936656962292871,"hmg-4_N2","Not Sig"
"C18A11.2",27.1712091429282,0.0413264394631677,0.293311823833249,0.140895920672677,0.887952164831917,0.936712115497235,"spt-16_N2","Not Sig"
"F01F1.10",344.135823822343,-0.012333895168683,0.0875366446149772,-0.140899793714194,0.887949105114194,0.936712115497235,NA,"Not Sig"
"W10C8.2",298.445964166392,0.0157542898552259,0.111829529522725,0.140877726325625,0.887966538458544,0.936712115497235,NA,"Not Sig"
"ZK1025.1",8.24077322472138,0.063789288252532,0.45227990314986,0.141039404599403,0.887838813092134,0.936712115497235,NA,"Not Sig"
"C10G8.4",17.9164310620569,-0.300445151728206,2.13600377132895,-0.140657594223853,0.888140446855626,0.936793026470493,"both","Not Sig"
"F33E11.6",256.831219287451,-0.0149149648110623,0.106022799140704,-0.140676957521829,0.888125149279029,0.936793026470493,NA,"Not Sig"
"E04A4.7",13533.4331103312,-0.0137955166177418,0.0982111854970321,-0.140467875913775,0.888290332120138,0.936862951768921,"hmg-4_N2","Not Sig"
"T20F10.8",3.1262786800578,-0.118541276255487,0.844006713430678,-0.140450631931169,0.888303955773427,0.936862951768921,NA,"Not Sig"
"Y57G11A.35",2.51159856152746,-0.124984851937395,0.891014637860221,-0.140272501288584,0.888444690280877,0.936960109459052,NA,"Not Sig"
"F15A8.4",11.8746416988431,0.0619593612722947,0.442243485589461,0.140102371863567,0.888579106602116,0.937050593677802,NA,"Not Sig"
"C14C10.2",145.988760158976,-0.0166614669820027,0.119081553004547,-0.139916440133818,0.888726011715479,0.937154237323785,NA,"Not Sig"
"C52B9.10",20.2045386281662,0.0451366664392867,0.32294556747349,0.139765554896467,0.888845229319021,0.937211285065271,NA,"Not Sig"
"ZK896.9",797.363656621714,-0.00833900660102816,0.0596816130507892,-0.139724886355395,0.888877362820024,0.937211285065271,NA,"Not Sig"
"F13G3.5",1704.35756150815,0.0104814703406994,0.075091234918123,0.139583139791589,0.888989362691744,0.93727810166406,"hmg-4_N2","Not Sig"
"T28D9.12",1.23764394750685,-0.175103745291155,1.25582964829069,-0.139432721252829,0.889108217075991,0.937352137398679,NA,"Not Sig"
"F02C9.4",260.139512576652,0.017206305393445,0.123530678150824,0.139287710963887,0.889222800449359,0.937392517259635,"hmg-4_N2","Not Sig"
"F43E2.5",4609.95212937333,-0.064188178128872,0.461327270939967,-0.139138052684566,0.889341058971136,0.937392517259635,"spt-16_N2","Not Sig"
"F58A3.4",13.1947057524103,-0.0598712669679671,0.429980683322312,-0.139241759665487,0.889259110457849,0.937392517259635,"hmg-4_N2","Not Sig"
"K09B11.18",3.06783488363379,-0.105642906684028,0.759259650939636,-0.139139366293582,0.889340020959307,0.937392517259635,NA,"Not Sig"
"T11G6.8",1421.09166041649,-0.00685659781007028,0.0493041209926472,-0.139067438421482,0.889396858532641,0.937400068428835,NA,"Not Sig"
"T10H9.2",164.371140283033,-0.0165632321970282,0.1191782082726,-0.138978697843339,0.889466982329124,0.937422715300281,NA,"Not Sig"
"C56G3.2",12.4572355696799,0.0526932728290047,0.379414516135648,0.13888048714026,0.889544590532345,0.937453247193418,NA,"Not Sig"
"F17C8.5",95.7768042776817,-0.023118519177174,0.16664839128747,-0.138726326720396,0.889666413535945,0.937530369299716,NA,"Not Sig"
"R07E5.11",140.496448041667,0.0194534881316249,0.140356579594401,0.138600471654703,0.889765870581717,0.937583915017879,NA,"Not Sig"
"R06C1.11",1.26279967583144,-0.169382227026316,1.22365096412128,-0.138423645298192,0.889905610653287,0.937679900488271,NA,"Not Sig"
"F55B11.68",7.95983793107447,-0.0733683744149418,0.530702643275525,-0.138247614449606,0.890044725458439,0.937774740463968,NA,"Not Sig"
"T27E7.9",3.14629997007079,-0.117527358346524,0.850497373331024,-0.138186621184051,0.890092928403437,0.937774740463968,NA,"Not Sig"
"C34B2.2",192.141914096608,-0.0172460314530387,0.125009559836723,-0.137957700799555,0.890273847682821,0.937914082549259,"both","Not Sig"
"C39B10.4",1.08364673851771,0.197504087486786,1.43274781042248,0.137849861678411,0.890359076569162,0.937952603945891,NA,"Not Sig"
"F17A2.1",1.44455591576565,-0.218179110346923,1.5878798770742,-0.137402780586234,0.890712433304904,0.938222288748427,NA,"Not Sig"
"ZC196.10",1.17296043942204,-0.287109201428038,2.08912125965293,-0.137430606338158,0.890690440202137,0.938222288748427,NA,"Not Sig"
"T25G3.2",538.816104173849,0.0225958253099008,0.164596433835172,0.137280163266043,0.890809349398947,0.938273096907771,"both","Not Sig"
"F44C4.2",3.7973790808961,0.122939321196613,0.898803899860485,0.136781027781139,0.891203880319712,0.938586065749529,NA,"Not Sig"
"T17E9.1",1778.19097961614,-0.0171938069069587,0.12566417440056,-0.136823458149278,0.891170341097844,0.938586065749529,"hmg-4_N2","Not Sig"
"C50C3.5",100.426933867915,-0.0278176071580105,0.203798011001998,-0.13649596981463,0.891429210355953,0.938772079576038,"spt-16_N2","Not Sig"
"Y73F8A.13",42.2564347508129,-0.0279229406709975,0.204848281481466,-0.136310348659302,0.89157594319801,0.938875306190157,NA,"Not Sig"
"B0285.1",844.417047955412,0.0116865836767513,0.0858125023685972,0.136187424374982,0.891673116437376,0.93892633556676,NA,"Not Sig"
"Y39C12A.9",63.4893161858466,-0.0293387302532181,0.215859307635578,-0.135915984233346,0.891887699146312,0.939100984066977,NA,"Not Sig"
"Y49E10.24",12.9611786572114,-0.0567016038244799,0.418199398958616,-0.135585091622982,0.892149291769758,0.939325109230324,NA,"Not Sig"
"R05G9.1",3.71077696764481,-0.101885519592895,0.752661947856565,-0.135366906594714,0.892321787973436,0.939455407297755,NA,"Not Sig"
"K04B12.3",638.124916162639,-0.00845014855100243,0.0626528901437162,-0.134872446133276,0.892712725264066,0.93981565800413,NA,"Not Sig"
"F28H6.4",240.103173712481,0.0137685711757091,0.102303320109212,0.134585770637852,0.892939392625754,0.940002941365928,NA,"Not Sig"
"R13D11.6",5.31743011192035,-0.077310713786531,0.574762508351654,-0.134508971380629,0.893000117421914,0.94001552502403,NA,"Not Sig"
"T07F10.3",367.480302300306,-0.0110366130975375,0.0821199322763916,-0.134396276173141,0.893089226105487,0.940057983941737,"hmg-4_N2","Not Sig"
"M117.2",14823.7687169617,0.00575143124293107,0.0428424054341083,0.134246226014942,0.893207873636465,0.940131528859176,NA,"Not Sig"
"C25G6.1",16.5879723798621,-0.0499534192904687,0.372303212461874,-0.134174021653343,0.89326496785857,0.940140282340746,"spt-16_N2","Not Sig"
"F59A7.1",354.512568550582,-0.0649849490191644,0.486417946772491,-0.133598995370866,0.893719678645465,0.940532822137056,"hmg-4_N2","Not Sig"
"M60.13",3.76235241479442,-0.106081630609118,0.794149316395549,-0.13357894846601,0.893735531671692,0.940532822137056,NA,"Not Sig"
"R08B4.2",74.9619090935581,0.0212423545574459,0.159240030710467,0.133398332458683,0.893878364127929,0.940631774961875,NA,"Not Sig"
"R144.13",183.197163589174,0.02027531409802,0.152497915291443,0.13295469685124,0.894229209001026,0.940949597329572,"hmg-4_N2","Not Sig"
"W01G7.4",348.327161705836,-0.0154962218180132,0.116636745587441,-0.132858832265651,0.89430502529062,0.940978002917972,"hmg-4_N2","Not Sig"
"F16H11.3",4.69834876415203,-0.151536659584454,1.14274573667005,-0.132607503770725,0.894503797685538,0.941135771417166,"both","Not Sig"
"Y105C5B.85",1.41549458136264,0.163200668417846,1.23180394175818,0.132489159098571,0.894597397222262,0.941162290814067,NA,"Not Sig"
"Y32H12A.6",134.421676078775,-0.0199091133668259,0.150311736266657,-0.132452154843762,0.894626664418622,0.941162290814067,NA,"Not Sig"
"T22F3.3",10250.2696180978,-0.0182781049479599,0.138172777823977,-0.132284414019996,0.894759334842559,0.941169862249208,"spt-16_N2","Not Sig"
"Y111B2A.10",590.342883502827,0.00835206640202297,0.063119233682125,0.132322050107339,0.894729567260991,0.941169862249208,NA,"Not Sig"
"ZK1098.12",93.7862319487296,-0.0203615137773865,0.153953172594448,-0.13225783810915,0.894780354667141,0.941169862249208,NA,"Not Sig"
"C41G6.14",1.50467376448933,-0.163719644747535,1.23926971137427,-0.1321097766248,0.894897463065701,0.941190314478245,NA,"Not Sig"
"Y82E9BR.16",1283.07001086914,-0.010799878008754,0.081730728309271,-0.132139750032411,0.894873755582471,0.941190314478245,NA,"Not Sig"
"C02E7.3",2.38534597412623,0.128896240748818,0.976341879364285,0.132019575799355,0.894968808024433,0.94121399060746,NA,"Not Sig"
"C44E4.1",2440.98076870227,0.00836563153207039,0.0636506690154403,0.131430378682132,0.895434858381288,0.941601367256312,"spt-16_N2","Not Sig"
"F14D2.11",42.1481722553983,0.0295169777974876,0.224563403932809,0.131441620854301,0.895425965571906,0.941601367256312,NA,"Not Sig"
"B0554.2",1.45793533716832,-0.275776264198592,2.09960767567836,-0.131346568881966,0.895501154219906,0.941619707934232,NA,"Not Sig"
"C31H1.82",1.44927874581637,0.150265697815375,1.14513721451609,0.131220692080009,0.895600727575758,0.941673036020685,NA,"Not Sig"
"F36G9.9",2.43736152987831,0.109829711866365,0.838662607625143,0.130958159893848,0.895808405848008,0.941830483913701,NA,"Not Sig"
"Y59E1A.1",1.5310181807451,-0.15707993556037,1.19992752693143,-0.130907852378444,0.895848202842684,0.941830483913701,NA,"Not Sig"
"C52B9.5",1.81965597766852,-0.132099822378866,1.01064065329401,-0.130708993298765,0.896005517762586,0.941841751164707,NA,"Not Sig"
"E02H9.2",32.6510777489222,-0.033354199718068,0.255162628791259,-0.130717416872806,0.895998853895997,0.941841751164707,NA,"Not Sig"
"T27F2.1",1579.90625332609,-0.00935195068010088,0.0715081091604294,-0.130781680426197,0.895948015414673,0.941841751164707,NA,"Not Sig"
